time,sins_x,sins_y,x,y,z,ve,vn,vu,sins_pitch,sins_roll,sins_yaw,pitch,roll,yaw,gnss_mode,frame_type,measure_type,is_have_var,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9
1524210821.309477,2.2151364969857528,0.6549809212171644,126.91797232267723,37.527642447334195,17.01673168,0.0,0.0,0.0,0.0,0.0,-2.3394232622690683,0.0,0.0,-134.0390794227443,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210821.4724057,2.2151366578129665,0.6549808016817097,126.91798153739782,37.52763559845714,17.01241857,0.0,0.0,0.0,0.0,0.0,-2.3497833263264094,0.0,0.0,-134.63266736871512,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210821.6357014,2.215136819113635,0.6549806793233647,126.91799077924534,37.52762858784038,17.01004702,0.0,0.0,0.0,0.0,0.0,-2.3597333484517855,0.0,0.0,-135.20276164256097,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210821.7988253,2.215136980685986,0.6549805542958617,126.91800003665915,37.527621424292136,17.00937032,0.0,0.0,0.0,0.0,0.0,-2.3695997682545356,0.0,0.0,-135.76806585616285,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210821.962066,2.2151371422843966,0.6549804269094491,126.91800929556605,37.52761412558833,17.00795904,0.0,0.0,0.0,0.0,0.0,-2.3788898538937677,0.0,0.0,-136.30034855460593,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210822.1253529,2.2151373042531874,0.6549802968556185,126.91801857569418,37.52760667405273,17.0050848,0.0,0.0,0.0,0.0,0.0,-2.387421960768282,0.0,0.0,-136.78920226887016,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210822.2884665,2.215137466642835,0.6549801644498416,126.91802787993562,37.52759908776053,17.00283529,0.0,0.0,0.0,0.0,0.0,-2.393663147623107,0.0,0.0,-137.14679593480417,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210822.4516597,2.215137629016943,0.6549800304708729,126.91803718328671,37.52759141133108,17.00165421,0.0,0.0,0.0,0.0,0.0,-2.3983414739183258,0.0,0.0,-137.41484428670526,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210822.6148849,2.215137792070779,0.6549798947736847,126.91804652558335,37.5275836364549,17.0011419,0.0,0.0,0.0,0.0,0.0,-2.402796554573148,0.0,0.0,-137.67010160561696,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210822.7780898,2.2151379557100155,0.6549797571993222,126.91805590142096,37.52757575402456,17.00038943,0.0,0.0,0.0,0.0,0.0,-2.407326360270007,0.0,0.0,-137.9296403540613,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210822.9412472,2.215138119827208,0.6549796180604716,126.91806530464345,37.52756778195565,16.99863794,0.0,0.0,0.0,0.0,0.0,-2.4120650914885315,0.0,0.0,-138.20114965312965,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210823.104542,2.2151382844903194,0.6549794770437499,126.91807473914476,37.52755970229266,16.99545472,0.0,0.0,0.0,0.0,0.0,-2.4170882062239887,0.0,0.0,-138.4889529274813,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210823.2676983,2.2151384496598676,0.6549793341484613,126.91808420266278,37.527551514995714,16.991637,0.0,0.0,0.0,0.0,0.0,-2.4219144222898095,0.0,0.0,-138.76547473907107,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210823.43088,2.2151386150310106,0.6549791896838104,126.91809367773133,37.527543237780925,16.9877052,0.0,0.0,0.0,0.0,0.0,-2.427293505181191,0.0,0.0,-139.07367348639826,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210823.5941014,2.2151387813559813,0.6549790428766109,126.91810320745017,37.52753482634799,16.98422548,0.0,0.0,0.0,0.0,0.0,-2.4339965935470285,0.0,0.0,-139.457732159464,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210823.757378,2.2151389482333532,0.654978893247912,126.91811276881928,37.527526253255054,16.98226689,0.0,0.0,0.0,0.0,0.0,-2.44142876179577,0.0,0.0,-139.88356403274804,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210823.9205222,2.2151391154964633,0.6549787411093552,126.91812235228956,37.52751753635784,16.9816382,0.0,0.0,0.0,0.0,0.0,-2.4488239068902473,0.0,0.0,-140.30727463554845,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210824.0837197,2.2151392831299415,0.6549785863033791,126.91813195698036,37.52750866662877,16.98191556,0.0,0.0,0.0,0.0,0.0,-2.4564848285110394,0.0,0.0,-140.74621311160035,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210824.2469258,2.215139451035087,0.6549784288282426,126.91814157723655,37.52749964396807,16.98175208,0.0,0.0,0.0,0.0,0.0,-2.4640352271216734,0.0,0.0,-141.17881908563112,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210824.4101884,2.215139619865431,0.6549782679090195,126.91815125050273,37.52749042397574,16.97976477,0.0,0.0,0.0,0.0,0.0,-2.471536077260558,0.0,0.0,-141.60858614134932,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210824.573348,2.2151397890661397,0.6549781043223761,126.91816094498922,37.5274810511515,16.97526755,0.0,0.0,0.0,0.0,0.0,-2.4786600980961664,0.0,0.0,-142.01676246839295,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210824.736562,2.215139958518771,0.6549779380662238,126.91817065390984,37.52747152537565,16.96838854,0.0,0.0,0.0,0.0,0.0,-2.4851003983634454,0.0,0.0,-142.38576449250502,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210824.899758,2.215140128554533,0.6549777693036941,126.91818039624137,37.52746185599496,16.9584702,0.0,0.0,0.0,0.0,0.0,-2.490240280494748,0.0,0.0,-142.68025804582336,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210825.0629663,2.215140299528742,0.6549775980410526,126.91819019234194,37.52745204336841,16.94700258,0.0,0.0,0.0,0.0,0.0,-2.49358220560405,0.0,0.0,-142.87173625003518,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210825.2261803,2.215140471728754,0.6549774245979473,126.91820005867586,37.527442105810486,16.93719269,0.0,0.0,0.0,0.0,0.0,-2.495560134350897,0.0,0.0,-142.9850632194071,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210825.3894563,2.2151406452247855,0.654977249290197,126.91820999926622,37.52743206141628,16.92969306,0.0,0.0,0.0,0.0,0.0,-2.496726076447877,0.0,0.0,-143.0518667807207,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210825.5526466,2.2151408207800642,0.6549770716593892,126.91822005784276,37.52742188392069,16.92301698,0.0,0.0,0.0,0.0,0.0,-2.497107785494232,0.0,0.0,-143.0737370980788,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210825.715911,2.215140998061267,0.6549768923288073,126.91823021530746,37.527411609035205,16.91540429,0.0,0.0,0.0,0.0,0.0,-2.4965262822598726,0.0,0.0,-143.0404194169768,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210825.8790483,2.2151411771232405,0.6549767114567078,126.91824047480283,37.52740124582727,16.90652002,0.0,0.0,0.0,0.0,0.0,-2.4955167198916364,0.0,0.0,-142.98257575412163,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210826.042284,2.2151413577401033,0.6549765293536882,126.91825082338677,37.52739081209281,16.89705174,0.0,0.0,0.0,0.0,0.0,-2.4945088361604517,0.0,0.0,-142.92482827008484,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210826.2053971,2.2151415405763837,0.6549763455595954,126.91826129913397,37.527380281466996,16.88869832,0.0,0.0,0.0,0.0,0.0,-2.4929444997363266,0.0,0.0,-142.83519839524388,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210826.368638,2.2151417247526686,0.6549761611599536,126.91827185165779,37.52736971614578,16.88653111,0.0,0.0,0.0,0.0,0.0,-2.4902341422675662,0.0,0.0,-142.67990635131216,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210826.5318017,2.215141910786565,0.6549759760066001,126.91828251061489,37.52735910764005,16.88370089,0.0,0.0,0.0,0.0,0.0,-2.4868709652471264,0.0,0.0,-142.48721050228556,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210826.695002,2.215142099515889,0.6549757897997266,126.91829332400864,37.52734843877209,16.87466363,0.0,0.0,0.0,0.0,0.0,-2.481568507051663,0.0,0.0,-142.18340202664098,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210826.8582096,2.2151422908244576,0.654975603166446,126.9183042851822,37.52733774547279,16.86520088,0.0,0.0,0.0,0.0,0.0,-2.4757064024277726,0.0,0.0,-141.8475281726279,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210827.0214162,2.2151424848899275,0.6549754161098903,126.91831540431458,37.52732702792162,16.85769647,0.0,0.0,0.0,0.0,0.0,-2.4697441640351485,0.0,0.0,-141.5059170762797,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210827.1846232,2.2151426820325066,0.6549752284784145,126.91832669975233,37.527316277429954,16.84875946,0.0,0.0,0.0,0.0,0.0,-2.4632480171868134,0.0,0.0,-141.13371527877288,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210827.347917,2.215142882144753,0.6549750405847041,126.91833816533946,37.527305511913355,16.83485582,0.0,0.0,0.0,0.0,0.0,-2.4573185614896844,0.0,0.0,-140.79398249251759,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210827.5110238,2.215143085279256,0.6549748519578144,126.91834980408916,37.527294704388666,16.82378012,0.0,0.0,0.0,0.0,0.0,-2.4513089057758517,0.0,0.0,-140.4496545837883,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210827.6742284,2.215143291442643,0.6549746630697322,126.91836161638115,37.52728388189876,16.82247144,0.0,0.0,0.0,0.0,0.0,-2.4447110549941167,0.0,0.0,-140.07162558013778,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210827.8374379,2.215143500540584,0.6549744737615029,126.91837359681065,37.527273035336194,16.82104649,0.0,0.0,0.0,0.0,0.0,-2.43902080067242,0.0,0.0,-139.7455980231485,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210828.0006318,2.215143712735366,0.654974283878697,126.91838575467611,37.52726215585282,16.81024061,0.0,0.0,0.0,0.0,0.0,-2.433796027132189,0.0,0.0,-139.44624055038162,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210828.163845,2.215143927450162,0.6549740935684328,126.9183980569277,37.52725125187788,16.79546183,0.0,0.0,0.0,0.0,0.0,-2.4302175274173834,0.0,0.0,-139.2412076197345,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210828.3270538,2.215144144283543,0.6549739023517598,126.91841048056529,37.52724029596954,16.78530559,0.0,0.0,0.0,0.0,0.0,-2.42827030586557,0.0,0.0,-139.12964004303868,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210828.4902563,2.2151443631104413,0.6549737097546003,126.91842301842301,37.52722926096516,16.77791232,0.0,0.0,0.0,0.0,0.0,-2.427554279637046,0.0,0.0,-139.0886147621236,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210828.6534884,2.2151445844374624,0.6549735153140158,126.91843569952722,37.5272181203403,16.7684881,0.0,0.0,0.0,0.0,0.0,-2.427735883845538,0.0,0.0,-139.09901991681198,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210828.8167365,2.2151448070319923,0.6549733193228517,126.91844845325433,37.52720689087378,16.75888473,0.0,0.0,0.0,0.0,0.0,-2.4289584118474608,0.0,0.0,-139.1690656116587,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210828.9799576,2.2151450307273706,0.6549731220927499,126.91846127005539,37.52719559042135,16.75155267,0.0,0.0,0.0,0.0,0.0,-2.4300281145489193,0.0,0.0,-139.23035506178604,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210829.1430938,2.215145255694625,0.6549729231548543,126.91847415972961,37.52718419211955,16.74432628,0.0,0.0,0.0,0.0,0.0,-2.4313935874268333,0.0,0.0,-139.3085908947301,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210829.3063202,2.2151454818547953,0.6549727225077725,126.91848711775285,37.52717269588859,16.73422401,0.0,0.0,0.0,0.0,0.0,-2.4328177433735254,0.0,0.0,-139.390189019844,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210829.4695454,2.2151457091640294,0.6549725203080209,126.91850014161261,37.5271611106962,16.72570816,0.0,0.0,0.0,0.0,0.0,-2.4342448201513527,0.0,0.0,-139.47195449625463,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210829.6326919,2.2151459376815463,0.6549723165566436,126.91851323470188,37.52714943660221,16.72250401,0.0,0.0,0.0,0.0,0.0,-2.435500054600263,0.0,0.0,-139.54387413247665,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210829.7958922,2.2151461676968127,0.6549721107868722,126.91852641360586,37.52713764686276,16.72230565,0.0,0.0,0.0,0.0,0.0,-2.437066344820435,0.0,0.0,-139.6336159515851,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210829.9591005,2.2151463984334914,0.654971903928761,126.91853963384372,37.52712579476603,16.72550299,0.0,0.0,0.0,0.0,0.0,-2.4381817445341483,0.0,0.0,-139.69752364765097,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210830.1223528,2.215146629792883,0.6549716959805694,126.91855288976042,37.52711388021229,16.72958008,0.0,0.0,0.0,0.0,0.0,-2.4392245520218427,0.0,0.0,-139.7572721155405,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210830.2855158,2.21514686256232,0.6549714863270172,126.91856622646677,37.52710186794859,16.71581403,0.0,0.0,0.0,0.0,0.0,-2.4400005872362005,0.0,0.0,-139.80173565807672,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210830.4487712,2.215147096816391,0.6549712751267096,126.91857964823636,37.527089767062336,16.69334328,0.0,0.0,0.0,0.0,0.0,-2.440783125615588,0.0,0.0,-139.84657180452263,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210830.6119237,2.2151473316931702,0.6549710628363203,126.91859310568452,37.527077603719,16.68631364,0.0,0.0,0.0,0.0,0.0,-2.441350856228515,0.0,0.0,-139.87910037254375,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210830.775132,2.2151475685217066,0.6549708485355394,126.91860667496012,37.52706532518871,16.68239226,0.0,0.0,0.0,0.0,0.0,-2.4420945623939714,0.0,0.0,-139.92171159702224,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210830.9386272,2.2151478068348713,0.654970632688002,126.91862032929866,37.527052958035796,16.67056029,0.0,0.0,0.0,0.0,0.0,-2.442776946221035,0.0,0.0,-139.960809310321,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210831.1015902,2.2151480458453303,0.6549704159089865,126.91863402358922,37.527040537513116,16.65947605,0.0,0.0,0.0,0.0,0.0,-2.443523002066121,0.0,0.0,-140.00355516152547,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210831.2647686,2.2151482860640583,0.6549701975783409,126.9186477871085,37.52702802808858,16.65256219,0.0,0.0,0.0,0.0,0.0,-2.4440126476647994,0.0,0.0,-140.0316097877869,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210831.4279578,2.2151485276797116,0.6549699780139715,126.9186616306657,37.527015447976886,16.64548745,0.0,0.0,0.0,0.0,0.0,-2.4445264058157616,0.0,0.0,-140.06104596152747,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210831.591192,2.2151487703610817,0.6549697570527477,126.91867553528397,37.52700278783133,16.63608323,0.0,0.0,0.0,0.0,0.0,-2.445169054806468,0.0,0.0,-140.0978670364033,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210831.754382,2.2151490143845254,0.6549695346995417,126.91868951679739,37.52699004793106,16.62490239,0.0,0.0,0.0,0.0,0.0,-2.445605804072153,0.0,0.0,-140.12289092603248,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210831.9175982,2.2151492596864513,0.6549693111105219,126.91870357156245,37.52697723722388,16.61733865,0.0,0.0,0.0,0.0,0.0,-2.4456533188910003,0.0,0.0,-140.12561332461678,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210832.0807593,2.2151495062909676,0.6549690861288231,126.91871770096044,37.526964346722075,16.61267882,0.0,0.0,0.0,0.0,0.0,-2.445936653420546,0.0,0.0,-140.14184719735005,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210832.2439668,2.2151497543318825,0.6549688599140937,126.91873191265802,37.526951385572815,16.60188833,0.0,0.0,0.0,0.0,0.0,-2.446005720909748,0.0,0.0,-140.1458044729829,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210832.4071915,2.2151500037148644,0.6549686323073799,126.91874620125036,37.52693834466873,16.58810611,0.0,0.0,0.0,0.0,0.0,-2.4461926199052706,0.0,0.0,-140.1565129966216,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210832.5704248,2.215150253968418,0.6549684039295304,126.91876053972278,37.526925259581816,16.58303125,0.0,0.0,0.0,0.0,0.0,-2.4464729928385847,0.0,0.0,-140.17257718239017,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210832.7335873,2.215150505603516,0.6549681741603918,126.91877495735187,37.52691209477991,16.58233055,0.0,0.0,0.0,0.0,0.0,-2.446645189943082,0.0,0.0,-140.18244334972223,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210832.8968651,2.2151507581771424,0.6549679433067335,126.91878942875469,37.526898867839606,16.57444905,0.0,0.0,0.0,0.0,0.0,-2.4476390110126616,0.0,0.0,-140.23938510260032,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210833.0600388,2.215151011737514,0.6549677110548247,126.91880395669385,37.526885560785445,16.55886984,0.0,0.0,0.0,0.0,0.0,-2.4485385537343456,0.0,0.0,-140.29092510404453,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210833.2232044,2.2151512661420827,0.6549674775594426,126.91881853300191,37.52687218248552,16.54668828,0.0,0.0,0.0,0.0,0.0,-2.4498849156563596,0.0,0.0,-140.36806595987306,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210833.3863919,2.2151515215859825,0.654967242194865,126.91883316885927,37.52685869708858,16.53774869,0.0,0.0,0.0,0.0,0.0,-2.452062829669058,0.0,0.0,-140.49285124094308,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
1524210833.5496066,2.21515177750339,0.6549670054229878,126.91884783184663,37.526845131059304,16.52343394,0.0,0.0,0.0,0.0,0.0,-2.4540494410041007,0.0,0.0,-140.60667568597387,0,2,4,1,0.0013479511,0.0011385808,0.0009,0.0,0.0,0.0,0.0,0.0,6.85389194520071e-06,0.0
