time,fb_0,fb_1,fb_2,wibb_0,wibb_1,wibb_2
1523504434.3001316,-0.6833427548408509,1.2032691240310671,9.873340606689453,-0.003772598225623368,-0.0038377947639673953,-0.0020455617923289537
1523504434.3101425,-0.4871879816055297,1.4865120649337769,9.926722526550295,-0.0015508196083828807,-0.02159478701651097,-0.004881897009909153
1523504434.3201296,-0.01882329024374485,-0.16480414569377896,10.339579582214355,-0.008333217352628708,-0.02592685259878636,-0.0011171012884005906
1523504434.3300948,-0.15611916780471805,-0.4636593163013459,10.27987003326416,-0.009414277970790863,-0.016940316185355186,0.0021998509764671326
1523504434.3400958,0.036773812025785446,0.9204819798469543,9.667356491088867,-0.0069383070804178715,-0.002171913161873817,-0.006837052293121815
1523504434.3500998,0.4894750714302063,1.421250820159912,9.481170654296877,-0.008233658969402313,-0.0005423069233074784,-0.005599094089120627
1523504434.3601263,0.31165337562561035,-0.1472443640232086,9.839841842651367,-0.01147167105227709,-0.0029071555472910413,-0.0009815797675400972
1523504434.3701246,-0.4599044024944306,-0.7206732630729678,9.881879806518555,-0.008210189640522003,-0.00809390377253294,0.0028342562727630134
1523504434.3801243,-0.601108968257904,0.5786296129226686,9.675989151000977,-0.007725803181529043,-0.0008513671928085389,-0.0066195358522236365
1523504434.3901181,0.10542159527540207,1.2495514154434206,9.242798805236818,-0.009393318556249145,-0.0012464533792808654,-0.0032477183267474166
1523504434.4001188,0.70785528421402,0.18352149426937103,9.740708351135256,-0.006673898547887801,-0.0054366285912692556,1.4618422028433997e-05
1523504434.4101226,0.2521111071109772,-0.598717272281647,9.987567901611328,-0.004653289448469879,-0.010661754757165907,0.0033393839839845904
1523504434.4200957,-0.4053544402122497,0.5164688229560852,9.872331619262695,-0.0030033984221518035,0.006706611718982459,0.0015836110105738046
1523504434.4300966,-0.684634864330292,1.3458827733993535,9.58079242706299,-0.010231510736048223,0.01718293316662312,-0.007085067220032216
1523504434.440103,-0.35114005208015453,-0.10662134736776352,9.73832893371582,-0.010506049729883673,0.01135062053799629,-0.006099384278059007
1523504434.4501286,-0.041037265211343765,-1.0200060606002808,9.961827278137209,-0.0015069384826347234,-0.015265103429555891,0.00023070153838489213
1523504434.4600937,0.279652625322342,0.664862632751465,10.051953315734863,0.00032411827123723924,-0.03051796928048134,0.007735862396657466
1523504434.4701173,0.18300199508666992,1.9086009263992316,9.589591026306152,-0.003933895379304886,-0.01993745192885399,0.004625733476132155
1523504434.4801214,-0.31204807758331293,0.36143729090690613,10.174825668334963,-0.008222485892474651,0.007357430644333363,0.001539492281153798
1523504434.4900935,-0.4678100943565369,-1.2810455560684206,10.106272697448732,-0.005999132525175809,0.028199721127748486,-0.005177753511816264
1523504434.5001156,-0.08334104716777802,0.10307534039020537,9.90785217285156,-0.002625770168378949,0.02123335748910904,-0.009052904322743418
1523504434.510075,0.12823067605495456,1.3411358594894411,9.18135070800781,-0.004852215759456158,-0.011121461167931557,0.0029858562629669905
1523504434.5201156,0.18077096343040464,0.5034646391868592,9.361513137817383,-0.002776098903268576,-0.02816876955330372,0.007306480314582587
1523504434.5300694,0.03625508025288583,-0.6806498169898988,10.023109436035154,0.0041564065031707296,-0.025429189205169678,0.002362721366807819
1523504434.5401165,-0.37300464510917675,0.1633798927068711,10.228775024414062,0.0014649167424067855,0.01056678593158722,-0.002673184499144554
1523504434.5501196,-0.3580767512321472,1.4459214210510254,10.059370994567873,-0.007001766934990883,0.04457008093595504,-0.009274571202695373
1523504434.5601466,-0.01495681796222925,0.8147079348564148,9.814366340637209,-0.012449014931917189,0.03639499470591546,-0.009341162629425527
1523504434.570112,0.2605154514312744,-0.8192164897918701,9.683407783508303,-0.0017795318271964788,-0.004501639399677517,0.0007149386219680307
1523504434.5801196,-0.6026030778884889,-0.5370910763740541,9.77098560333252,0.0010214555077254772,-0.02964138053357601,0.00865170266479254
1523504434.590138,-1.383895754814148,0.793212115764618,9.595582008361818,0.004021188244223595,-0.012205870822072027,0.0023066748399287462
1523504434.6001058,-0.8761111497879028,1.0372079610824587,9.767762184143068,-0.005848987028002738,0.009118807502090931,-0.009081537835299969
1523504434.6101158,0.654864013195038,0.09917832165956497,10.001049041748049,-0.0020892720203846697,0.0112291369587183,-0.010230368934571743
1523504434.6200876,0.969519555568695,-0.04614928737282754,9.688878059387209,-0.003049719380214811,-0.01371237076818943,-0.0006590696284547449
1523504434.630119,-0.5159749388694765,0.5213125348091127,9.624095916748047,-0.0064852917566895485,-0.014377024024724962,0.0052426434122025975
1523504434.640082,-1.3631618022918701,0.6203623414039613,9.430377006530765,-0.003577693598344922,0.009443582966923712,-0.0049413153901696205
1523504434.6501195,-0.21902713179588323,0.09369865059852599,10.034646034240723,-0.003326380392536521,0.023974433541297916,-0.014469080604612827
1523504434.6601117,1.1097006797790527,0.0720754936337471,10.1328067779541,0.0004645565641112626,-0.003724200883880257,-0.007832792587578297
1523504434.6701117,0.3816719055175781,0.38005283474922186,10.141442298889164,-0.0018261437071487308,-0.026020815595984466,0.010305542498826979
1523504434.6801155,-1.2437669038772583,0.5466400980949402,9.427276611328123,-0.005997250322252514,-0.014477772638201712,0.00726438220590353
1523504434.690116,-1.2602994441986084,0.1813616156578064,9.663685798645021,-0.004730362910777332,0.020944893360137936,-0.011263000778853895
1523504434.7001185,0.4800670742988586,0.1087949350476265,9.293697357177734,0.00044975586934015155,0.0179374422878027,-0.01654087193310261
1523504434.710101,1.1275827884674072,0.5289809703826904,9.92300319671631,-0.0008719035540707409,-0.014381094835698606,0.0010659017134457827
1523504434.720098,0.07016364485025407,0.4572086036205292,9.884800910949707,0.0034300154075026508,-0.030132738873362545,0.014964859001338484
1523504434.7301142,-1.0899646282196045,0.1046809479594231,10.080915451049803,-0.00031516680610366166,-0.010508302599191664,0.003200388746336103
1523504434.7401004,-0.8361467123031615,0.1192648187279701,10.020089149475101,-0.0017056085634976623,0.02916120924055577,-0.01019314955919981
1523504434.7501104,0.1182975023984909,0.775068998336792,9.402777671813967,-0.003607411868870258,0.025948472321033478,-0.007109191734343769
1523504434.7600877,0.3299950957298279,0.36172750592231756,9.286831855773928,-0.0011217937571927907,-0.010716896504163742,0.0010856087319552898
1523504434.770116,-0.28141191601753246,-0.5886446237564088,9.442941665649414,0.003509365720674396,-0.038021735846996314,0.008717414923012258
1523504434.7801068,-0.6383150815963745,-0.12735761702060702,9.760125160217289,0.007613623980432749,-0.02267465740442276,0.004490838386118413
1523504434.790151,-0.38783597946166987,0.8656021356582642,9.920790672302248,0.004550167359411717,0.001801565056666732,-0.005071141291409732
1523504434.800069,0.2882399260997773,1.0087814331054688,9.687302589416506,0.0028763075824826964,0.014243641868233679,-0.005084282718598843
1523504434.8101118,0.2231248468160629,-0.25161841511726385,10.094250679016117,0.0043053128756582746,0.007064977660775185,-0.0038155128713697204
1523504434.8201127,-0.32089307904243475,-0.2837148010730744,9.73783016204834,0.006746171507984401,-0.003935369662940502,0.0067587606608867645
1523504434.8301156,-0.6072649359703065,0.6960470676422119,9.84711456298828,0.008459404110908508,-0.01041068322956562,0.003192198229953647
1523504434.8401172,0.04919544607400894,0.8753377795219422,9.749375343322756,0.001528546679764986,-0.008798756636679174,-0.002297352766618133
1523504434.8501058,0.6652351021766664,-0.2473730593919754,9.996886253356934,0.004800395574420691,-0.004911438561975955,-0.0021461343858391042
1523504434.8601058,0.005725138820707798,-0.2614144086837768,10.033936500549318,0.007013133261352778,0.005066028796136378,0.0036371327005326744
1523504434.8700726,-1.1167103052139282,0.733696460723877,9.484579086303713,0.0061903921887278565,0.019420318305492405,-0.0034985269885510206
1523504434.8801103,-1.3425970077514648,0.9830024838447572,9.544444084167482,0.00221705948933959,0.02228876017034054,-0.00826764572411776
1523504434.890133,-0.5025646686553956,-0.11477600783109665,9.965329170227053,0.006467271130532026,-0.003243597224354744,-0.00647961860522628
1523504434.9001153,0.09024757146835327,-0.1314922273159027,9.896791458129881,0.0099216029047966,-0.03666407987475396,0.003788862610235811
1523504434.910078,0.1775709837675095,0.726533830165863,9.965458869934082,0.003610753221437336,-0.04792137816548348,0.0051748137921094894
1523504434.920043,-0.07398566603660582,0.5598527789115906,9.691628456115724,0.006800661329180004,-0.023059852421283715,0.0028313882648944846
1523504434.930066,-0.025297313928604126,-0.17553751170635226,9.92660713195801,0.0060336422175169,0.013570909388363365,-0.009090658277273178
1523504434.9401064,-0.3525877594947815,0.2271977216005325,9.99055290222168,0.006933180615305901,0.030844571068882942,-0.007921804673969747
1523504434.9501066,-0.5216169357299805,1.0290727615356443,9.889992713928224,0.0026793873403221373,0.023458587005734447,-0.005733069032430649
1523504434.9600797,-0.14470939338207248,0.6618251204490664,9.89196872711182,-0.0012775131035596132,-0.015801949426531795,-0.00314930290915072
1523504434.970075,0.5267423391342163,-0.27061900496482855,10.1122989654541,0.0032481686212122436,-0.04298989102244378,0.007638488896191118
1523504434.980072,0.2414282709360123,-0.19158968329429626,9.732015609741211,0.002673146547749638,-0.03715309500694275,0.007612520828843116
1523504434.990105,-0.24198989570140836,0.8997584581375122,9.49201774597168,0.0027309847064316273,0.0033374973572790627,-5.246079308562912e-05
1523504435.0000727,-0.1513389199972153,0.7019641399383544,9.730862617492676,0.0010288015473634005,0.037693280726671226,-0.0077643520198762426
1523504435.0100644,0.06647098064422606,-0.18605284392833712,10.22884845733643,0.002251849509775638,0.032961722463369376,-0.004472424276173115
1523504435.020099,-0.2329785078763962,-0.052711065858602524,10.411130905151367,0.0017114582005888224,-0.000439217226812616,0.0020526002626866102
1523504435.0300786,-0.9415338039398194,1.15680193901062,9.730410575866703,-0.0014170665526762607,-0.025864316150546077,0.0071950480341911325
1523504435.0400531,-0.8590506315231324,0.6572994589805604,9.622116088867188,6.865643172204729e-06,-0.0310644656419754,0.005881008692085744
1523504435.05008,0.3044937252998352,-0.33735907077789307,9.637704849243164,-0.00023310883261729037,-0.020164646208286285,-0.003909248393028975
1523504435.0600817,1.1796358823776247,-0.4536612033843994,9.819934844970703,0.00381955155171454,-0.009929373860359192,0.00033908896148204803
1523504435.0701218,0.44650956988334656,0.723925530910492,9.61756896972656,0.000646204687654972,0.005109532736241818,0.009291679598391054
1523504435.0800817,-0.9100025296211244,0.8262252211570739,9.791788101196287,0.0028366206679493193,0.021773230284452442,0.0038158111274242397
1523504435.090123,-1.0549186468124392,-0.2286195009946824,10.106763839721678,0.001658159075304866,0.021544801071286205,-0.005733373574912548
1523504435.1000543,0.07360032945871353,-0.2813837826251984,10.266158103942873,0.0010932403383776548,-0.009962175041437147,-0.00014378601917997003
1523504435.1100705,0.6661747097969056,0.6422638893127443,9.931525230407717,0.0024955018889158964,-0.04283496364951135,0.009931787848472593
1523504435.1200552,0.14445982873439792,1.0461701154708867,9.576474189758303,0.001699873246252537,-0.03135171160101891,0.011571406386792658
1523504435.1300957,-0.5488912463188172,0.18662290275096896,9.63124084472656,0.0029995047952979807,0.00445956364274025,0.0012972316471859817
1523504435.1400576,-0.31806033849716187,-0.4406569600105285,9.813758850097656,0.0028881931211799388,0.044806316494941704,-0.00990251451730728
1523504435.1500895,0.3773177266120912,0.2928460836410522,9.649656295776367,0.0031326406169682746,0.038640227168798454,-0.009800389409065247
1523504435.1600857,0.2649410665035248,0.757098376750946,10.132098197937012,0.0019495087908580901,0.006075193174183369,0.0004953969037160276
1523504435.170054,-0.6660178899765015,0.4118541181087494,9.651744842529297,0.002037878381088376,-0.02901071310043335,0.010956742800772192
1523504435.1800606,-1.3648712635040283,-0.1765515059232712,10.120381355285645,-0.00014068723248783502,-0.022690750658512112,0.007094430737197398
1523504435.1900482,-1.0048992633819582,0.04290941357612609,9.672177314758304,0.0035086160060018305,0.004482621792703868,-0.006082971580326556
1523504435.2000866,0.04821047559380533,0.574676811695099,9.867901802062988,0.0015407140599563718,0.013664353638887404,-0.007940854877233505
1523504435.210057,0.6640979647636414,0.6774044036865234,9.893548011779787,0.002551028737798333,-0.004862628877162932,-0.0015564780915156007
1523504435.220102,0.26432228088378906,0.35094428062438965,10.06319808959961,0.000288008595816791,-0.023191800341010094,0.005980197805911304
1523504435.2300947,-0.7030804157257081,-0.051070518791675575,10.023120880126951,-2.1573947378783487e-05,-0.015092278830707075,0.0023047788999974728
1523504435.2400918,-1.0141078233718874,0.4929399192333222,9.933136940002445,0.00016869466344360265,0.00952335260808468,-0.004216605797410011
1523504435.2500947,-0.20914532244205478,0.7160309553146362,9.745024681091309,-0.0015405487501993775,0.016798820346593857,-0.011023118160665039
1523504435.2600973,0.6489635705947875,0.23740571737289426,9.638736724853517,-0.0063666580244898805,-0.009722913615405561,-0.001000470132566989
1523504435.2700953,-0.05909356847405434,-0.3232668340206146,9.764564514160156,-0.0002136070252163336,-0.033352542668581016,0.011605340987443926
1523504435.2801013,-1.2888933420181277,0.1924799680709839,9.657934188842772,0.0027600014582276344,-0.018969176337122917,0.006107294466346504
1523504435.2901018,-0.8303210139274599,0.6535859107971193,9.920271873474121,0.0017706045182421808,0.006291321478784083,-0.007415892090648413
1523504435.3000894,0.4158586263656616,0.38882574439048767,10.047018051147461,-0.0018828702159225939,-0.0017847915878519418,-0.007353689987212419
1523504435.310094,0.8843607306480409,0.15170769393444064,9.966616630554201,-0.0027484868187457327,-0.027022460475564006,0.008632047101855278
1523504435.3200903,-0.3783708214759826,0.395632803440094,9.634434700012209,-0.00035974589991383255,-0.03771539032459259,0.012648310512304304
1523504435.3300757,-1.3229210376739502,0.2834908068180084,9.794496536254883,-0.00317053496837616,-0.008844618685543539,0.001850295113399625
1523504435.3400917,-0.30620914697647095,0.32348853349685663,9.681550025939943,-0.004235042259097099,0.01908237673342228,-0.007610439788550139
1523504435.3500807,1.363732933998108,0.3474894464015961,9.973857879638672,-0.005450617987662554,0.004948377143591643,-0.007221303880214692
1523504435.3600483,1.24623703956604,0.18073831498622894,9.757997512817381,-0.0009393450454808772,-0.02899624779820442,0.014237144961953165
1523504435.370055,-0.5241753458976747,0.0789323151111603,9.802632331848148,-0.004328901413828136,-0.021176870912313458,0.014664069749414923
1523504435.3800895,-1.6548901796340945,0.13897788524627683,9.668358802795412,-4.0462629840476445e-05,0.0162176676094532,-0.0012908370699733496
1523504435.3900425,-0.8527980446815489,0.6619844436645508,9.602779388427734,-0.0008321162313222885,0.03731440752744675,-0.011322901584208013
1523504435.4000695,0.7563690543174744,0.4970466196537017,9.810725212097168,0.0012371829943731427,0.005922154523432255,-0.010248301550745964
1523504435.410077,1.3380938768386843,0.06249608099460601,10.060404777526855,-0.004636983387172223,-0.0406842939555645,0.013038385659456253
1523504435.4200482,0.2113397419452667,-0.012028899975121023,10.150599479675295,-0.005472771357744933,-0.04199048876762391,0.0160701721906662
1523504435.4300475,-1.0071905851364136,0.4137563109397888,9.7400598526001,-0.002443886129185558,-0.0023480949457734828,0.0044114096090197554
1523504435.440038,-0.7941891551017761,0.33462038636207586,9.827991485595705,-0.006692867260426282,0.04720121622085572,-0.014525115489959715
1523504435.450088,0.01676233857870102,0.30881524085998535,9.625296592712402,-0.00034980833879672,0.04423893243074417,-0.008440072648227215
1523504435.4601173,-0.1733335852622986,0.2629359066486359,9.929664611816406,-0.0010835715802386403,0.0007990886224433778,0.0026740496978163715
1523504435.4700885,-1.1690492630004885,0.4607576429843903,9.712117195129395,-0.0004255805106367917,-0.0413980893790722,0.007335899397730828
1523504435.4800918,-1.1288372278213505,0.10092680901288989,10.254186630249023,-0.001119688618928194,-0.04129332676529884,0.004086954053491354
1523504435.4900837,-0.1878558099269867,-0.1250947564840317,10.050372123718265,-0.004836055915802718,-0.023931287229061127,-0.00289009022526443
1523504435.5001152,0.6219512820243837,0.2967645823955537,9.938630104064943,-0.0034477687440812588,-0.008171047084033491,-0.0009995248401537538
1523504435.5100353,0.35507637262344355,0.5785257816314696,9.671833992004396,-0.006273348350077868,0.0049010165967047215,-0.0029538199305534363
1523504435.5200841,-0.8113214969635009,0.6186411380767822,9.696120262145996,-0.003767389804124832,0.00579357659444213,0.0028781460132449865
1523504435.5300596,-0.906336307525635,0.3914925754070282,9.944842338562012,-0.006516325287520886,-0.0018458849517628546,-0.004731420427560805
1523504435.540131,0.14682233333587644,0.4277519881725312,9.853766441345217,-0.00787990167737007,-0.020285272970795635,-0.002614279044792056
1523504435.5500937,0.6924496889114379,0.09884428977966307,9.815064430236818,-0.006801733281463386,-0.036674726754426956,0.004867444746196269
1523504435.5600352,0.3323752284049988,0.24343538284301766,9.518402099609377,-0.008947866037487982,-0.022717913612723357,0.006635464262217283
1523504435.5700285,-0.2736004889011384,0.40269616246223455,9.681864738464357,-0.005142069421708584,0.00916786212474108,-0.0037142164073884483
1523504435.580082,-0.21206761896610268,0.5979874730110168,9.850396156311039,-0.0039447280578315275,0.0342726930975914,-0.007014589384198189
1523504435.590028,0.1144864559173584,0.41162556409835815,10.273535728454592,-0.013472182676196098,0.026194442063570023,-0.0051684905774891385
1523504435.600109,0.36717423796653753,0.33633327484130854,10.239212036132812,-0.01546932943165302,-0.0053089461289346235,0.0025753246154636145
1523504435.6100385,0.34008783102035517,0.10487190634012224,9.741739273071287,-0.015257208608090881,-0.025591228157281876,0.006391799543052913
1523504435.6200469,-0.13086742162704465,-0.01154290698468685,9.207845687866213,-0.014544446021318434,-0.01255018170922995,0.007235993165522814
1523504435.6300457,-0.39414131641387934,0.1173489689826965,9.257944107055666,-0.008830095641314985,0.021549666300416,-0.0018453102093189957
1523504435.640049,-0.05323263630270959,0.5943167209625244,9.528297424316406,-0.008258921094238758,0.04152736812829971,-0.006897417828440665
1523504435.650034,0.3840829133987427,0.460733324289322,10.427123069763184,-0.01118605025112629,0.026023095473647118,0.002794641535729169
1523504435.6600463,0.2084056138992309,0.1440896838903427,10.18690395355225,-0.015113341622054579,-0.010449111461639406,0.008977822959423065
1523504435.6700516,-0.4687691628932954,-0.29509955644607544,9.957447052001951,-0.015026543289422987,-0.02277980744838714,0.013282286934554579
1523504435.680088,-1.053500413894653,-0.22128456830978396,9.104645729064945,-0.0072726416401565075,-0.007516985759139061,0.008470762521028519
1523504435.6897037,-0.7330135703086854,0.3286914825439453,9.221363067626951,-0.0009510272066108882,0.021203223615884777,-0.001364333205856383
1523504435.7000456,0.02037223801016808,0.36737650632858276,9.626126289367678,-0.0015508698998019101,0.014165779575705528,-0.0013448458630591633
1523504435.7100503,0.2885292172431945,0.20813606679439547,10.361788749694824,-0.002101695165038109,-0.010371232405304909,0.008372589014470579
1523504435.7200775,-0.2464549094438553,0.27063328027725214,10.441669464111328,-0.007638515904545784,-0.028533661738038063,0.0174479428678751
1523504435.7300365,-0.4133967757225037,0.7575812935829163,9.801526069641115,-0.011120793409645561,-0.016975045204162598,0.008987522684037685
1523504435.7400808,0.2305492013692856,0.06358621269464494,9.354019165039062,-0.007565740030258896,0.008197117596864702,0.0018211689312011003
1523504435.7500722,0.5149458646774292,-0.4816194176673889,9.126420021057127,-0.0018231121357530355,0.023269280791282654,0.00411422597244382
1523504435.760035,-0.4641822874546052,-0.4080382585525513,9.832282066345217,0.0007160819368436933,0.03008249588310719,0.005079986061900856
1523504435.7700322,-1.2623625993728642,0.7078356742858887,9.866913795471191,-0.000612992444075644,0.026218937709927555,0.0040614381432533255
1523504435.7800355,-0.842750608921051,0.795616686344147,10.219134330749512,-0.00562976533547044,0.0030979169532656665,-0.0031618708744645123
1523504435.7900383,-0.16618373990058902,0.2472388297319413,9.742912292480467,-0.007502178195863962,-0.025382177904248238,0.0073132049292325965
1523504435.8000782,0.07188108563423157,-0.3108799755573273,9.734249114990234,-0.0004638668906409294,-0.030588220804929737,0.011859074234962462
1523504435.810089,-0.6459235548973085,0.20757259428501126,9.04669952392578,-0.003062503412365914,-0.004082153085619213,0.010611368343234062
1523504435.8200297,-0.7226868271827699,0.44805365800857533,9.52899169921875,0.0007113384199328722,0.026246190071105957,0.0020528198219835763
1523504435.8300464,-0.2712482810020447,0.436701774597168,9.750125885009766,0.00444657588377595,0.022945171222090725,-0.003008511383086443
1523504435.8400428,0.24688877165317535,0.09677597135305406,10.595263481140137,-0.00044393059215508407,-0.005042945034801959,0.006712201051414013
1523504435.8500495,-0.28938463330268865,0.5257654190063477,10.197498321533203,-0.0075262738391756985,-0.03870726749300957,0.018607404083013535
1523504435.8600743,-1.0814298391342163,0.6114040017127993,9.835582733154297,-0.008372008800506592,-0.03318315371870996,0.010285274125635622
1523504435.870074,-0.5855533480644227,0.1495622396469116,9.088595390319826,-0.005541300866752864,-0.005953420419245958,-0.0016113065648823974
1523504435.8800712,0.6924585700035097,-0.1328425407409668,9.432188034057615,-0.0017061324324458835,0.012344875372946262,0.0012568923411890862
1523504435.8900461,0.4219030141830444,0.04379124194383621,9.736183166503906,0.003918311558663844,0.0017638894496485593,0.004687126725912094
1523504435.9000354,-0.8247677087783813,0.6742628812789916,10.457640647888184,-0.0022075849119573836,0.0001035036111716181,0.011368842795491217
1523504435.9100506,-1.1752808094024658,0.6599950790405275,10.592271804809569,-0.008277586661279203,-0.0012763122795149686,0.00224151462316513
1523504435.9200742,0.015558916144073013,0.4524822235107421,10.088145256042482,-0.011153503321111206,-0.010250115767121315,0.0008763879304751754
1523504435.9300735,0.8405593037605287,0.28278639912605286,9.326067924499513,-0.01105631422251463,-0.029186375439167026,0.008786221034824852
1523504435.940075,-0.11430452764034273,-0.051661550998687744,8.88028621673584,-0.011816680431365967,-0.022924570366740227,0.017282987013459206
1523504435.950042,-1.356572151184082,-0.6462154984474183,9.086072921752928,-0.0031848805956542488,0.010292243212461472,0.007528999354690314
1523504435.9600415,-0.5327048301696777,-0.2295764088630676,9.77609157562256,0.00556749664247036,0.025203099474310882,-0.00903077144175768
1523504435.970072,0.8770045638084413,0.7440709471702578,9.931295394897461,0.003457887331023813,0.002231409307569265,0.0002480322436895222
1523504435.9800708,0.7065756916999818,1.057434320449829,10.00538539886475,-0.003217424266040325,-0.03840584680438042,0.0188972894102335
1523504435.9900708,-0.2489341199398041,0.20831985771656036,9.734604835510256,0.0005411378224380314,-0.03413439169526101,0.01677956059575081
1523504436.0000374,-0.2431059777736664,-0.2500371634960175,9.401074409484863,-0.0015598386526107788,-0.00014417951751966032,0.0019322800217196347
1523504436.010043,0.7489014267921449,-0.2142167240381241,9.62766742706299,-0.002379662357270717,0.035233806818723686,-0.0007963113021105527
1523504436.0200477,0.9157389402389526,0.0027782476972788572,9.56484794616699,0.0009534599375911057,0.02710447087883949,0.0029662814922630787
1523504436.0300708,-0.09675622731447218,0.09254263341426848,10.25826930999756,0.002667772816494108,0.009029724635183813,0.00913737341761589
1523504436.040046,-1.0189288854599,0.5611320137977601,9.989681243896483,0.006332294549793006,0.0047802506014704696,0.00848805159330368
1523504436.0500276,-0.43445768952369695,0.7994847297668456,9.942622184753422,-0.0005658983136527241,0.006714846007525921,0.0022127905394881972
1523504436.0600345,0.5994179844856263,0.21800912916660314,9.44967746734619,-0.000575937214307487,8.681152394274252e-05,0.0025320800486952066
1523504436.070062,0.42914921045303345,-0.3983816206455231,9.663536071777344,-0.0011083439458161592,0.005738825537264347,0.00954119209200144
1523504436.0800157,-0.6747007369995117,-0.1897917091846466,9.837081909179688,0.0070573934353888035,0.01874233037233353,0.005958368070423603
1523504436.0900278,-1.2374500036239626,0.7198375463485718,10.332338333129881,0.0035575579386204485,0.033143557608127594,-0.001653881627134979
1523504436.1000633,-1.0110766887664795,0.419278919696808,10.646032333374023,0.002620500046759844,0.0225216057151556,-0.0005774391465820373
1523504436.1100185,-0.4169610440731049,0.14778938889503482,10.125694274902344,-0.0017335589509457348,-0.005689275451004505,0.006335646379739048
1523504436.1200416,0.0359988994896412,0.1895529925823212,9.676555633544922,-0.0019594326149672274,-0.03533029556274414,0.00921596772968769
1523504436.1300085,0.3324316740036011,0.644385576248169,8.951659202575687,0.0028692691121250395,-0.03133188188076019,0.010601564310491087
1523504436.140041,0.4662045240402221,-0.09182178974151613,9.650879859924318,0.0065698069520294675,0.0005864154081791639,0.003534368705004454
1523504436.1500406,0.10007552057504655,-0.2689222693443298,9.979733467102053,0.006413358263671398,0.031285397708415985,-0.00219573057256639
1523504436.1600482,-0.5104230642318726,0.19680279493331906,10.53161144256592,0.003080536145716905,0.049667079001665115,-0.004208491649478674
1523504436.1700203,-0.6643694639205933,1.1059209108352663,9.988588333129881,-0.0011986928293481473,0.03190898150205612,-0.0010903686052188282
