name, accident, accident_maxdev, max_dev, attack_start_from_init, aggr_start_from_init, accident_from_init, attack_start_from_init_time, aggr_start_from_init_time, accident_time, attack_duration, success_attack_duration, crash_x, crash_y, spoofed_gps_x, spoofed_gps_y, pos_diff, start_time_x, start_time_y
attack-rhs_1635_1766_1.1_1.5, 1, 2.859397, 19.146807, 738, 869, 87011, 7.3700, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9828, 2856.0253, -2323.8525, 2857.7670, 5.4179, 737.9900, 737.9900
attack-rhs_1636_1766_1.1_1.5, 1, 2.857166, 19.144806, 739, 869, 87011, 7.3800, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9807, 2856.0260, -2323.8525, 2857.7670, 5.4157, 738.9900, 738.9900
attack-rhs_1637_1766_1.1_1.5, 1, 2.858085, 19.149490, 740, 869, 87011, 7.3900, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9816, 2856.0257, -2323.8525, 2857.7670, 5.4166, 739.9900, 739.9900
attack-rhs_1638_1766_1.1_1.5, 1, 2.857987, 19.150689, 741, 869, 87011, 7.4000, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9815, 2856.0257, -2323.8525, 2857.7670, 5.4165, 740.9900, 740.9900
attack-rhs_1639_1766_1.1_1.5, 1, 2.858959, 19.150709, 742, 869, 87011, 7.4100, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9824, 2856.0254, -2323.8525, 2857.7670, 5.4175, 741.9900, 741.9900
attack-rhs_1640_1766_1.1_1.5, 1, 2.858820, 19.144575, 743, 869, 87011, 7.4200, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9823, 2856.0255, -2323.8525, 2857.7670, 5.4173, 742.9900, 742.9900
attack-rhs_1641_1766_1.1_1.5, 1, 2.858062, 19.149502, 744, 869, 87011, 7.4300, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9815, 2856.0257, -2323.8525, 2857.7670, 5.4166, 743.9900, 743.9900
attack-rhs_1642_1766_1.1_1.5, 1, 2.855965, 19.156364, 745, 869, 87009, 7.4400, 8.6800, 870.0800, 861.4000, 861.4000, -2329.3104, 2855.6608, -2324.1994, 2857.3977, 5.3981, 744.9900, 744.9900
attack-rhs_1643_1766_1.1_1.5, 1, 2.858741, 19.149680, 746, 869, 87011, 7.4500, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9822, 2856.0255, -2323.8525, 2857.7670, 5.4172, 745.9900, 745.9900
attack-rhs_1644_1766_1.1_1.5, 1, 2.858073, 19.149476, 747, 869, 87011, 7.4600, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9815, 2856.0257, -2323.8525, 2857.7670, 5.4166, 746.9900, 746.9900
attack-rhs_1645_1766_1.1_1.5, 1, 2.858044, 19.148643, 748, 869, 87011, 7.4700, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9815, 2856.0257, -2323.8525, 2857.7670, 5.4166, 747.9900, 747.9900
attack-rhs_1646_1766_1.1_1.5, 1, 2.858127, 19.149599, 749, 869, 87011, 7.4800, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9816, 2856.0257, -2323.8525, 2857.7670, 5.4166, 748.9900, 748.9900
attack-rhs_1647_1766_1.1_1.5, 1, 2.858061, 19.149498, 750, 869, 87011, 7.4900, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9815, 2856.0257, -2323.8525, 2857.7670, 5.4166, 749.9900, 749.9900
attack-rhs_1648_1766_1.1_1.5, 1, 2.856781, 19.115270, 751, 869, 87016, 7.5000, 8.6800, 870.1500, 861.4700, 861.4700, -2328.1530, 2856.9407, -2322.9848, 2858.6902, 5.4562, 750.9900, 750.9900
attack-rhs_1649_1766_1.1_1.5, 1, 2.858064, 19.149496, 752, 869, 87011, 7.5100, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9815, 2856.0257, -2323.8525, 2857.7670, 5.4166, 751.9900, 751.9900
attack-rhs_1650_1766_1.1_1.5, 1, 2.858053, 19.149493, 753, 869, 87011, 7.5200, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9815, 2856.0257, -2323.8525, 2857.7670, 5.4166, 752.9900, 752.9900
attack-rhs_1651_1766_1.1_1.5, 1, 2.856768, 19.148721, 754, 869, 87011, 7.5300, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9803, 2856.0261, -2323.8525, 2857.7670, 5.4153, 753.9900, 753.9900
attack-rhs_1652_1766_1.1_1.5, 1, 2.859222, 19.150591, 755, 869, 87011, 7.5400, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9826, 2856.0253, -2323.8525, 2857.7670, 5.4177, 754.9900, 754.9900
attack-rhs_1653_1766_1.1_1.5, 1, 2.858067, 19.149487, 756, 869, 87011, 7.5500, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9815, 2856.0257, -2323.8525, 2857.7670, 5.4166, 755.9900, 755.9900
attack-rhs_1654_1766_1.1_1.5, 1, 2.858397, 19.149722, 757, 869, 87011, 7.5600, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9819, 2856.0256, -2323.8525, 2857.7670, 5.4169, 756.9900, 756.9900
attack-rhs_1655_1766_1.1_1.5, 1, 2.858083, 19.149485, 758, 869, 87011, 7.5700, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9816, 2856.0257, -2323.8525, 2857.7670, 5.4166, 757.9900, 757.9900
attack-rhs_1656_1766_1.1_1.5, 1, 2.858070, 19.149485, 759, 869, 87011, 7.5800, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9815, 2856.0257, -2323.8525, 2857.7670, 5.4166, 758.9900, 758.9900
attack-rhs_1657_1766_1.1_1.5, 1, 2.858080, 19.149440, 760, 869, 87011, 7.5900, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9816, 2856.0257, -2323.8525, 2857.7670, 5.4166, 759.9900, 759.9900
attack-rhs_1658_1766_1.1_1.5, 1, 2.856765, 19.146976, 761, 869, 87011, 7.6000, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9803, 2856.0261, -2323.8525, 2857.7670, 5.4153, 760.9900, 760.9900
attack-rhs_1659_1766_1.1_1.5, 1, 2.859158, 19.148907, 762, 869, 87011, 7.6100, 8.6800, 870.1000, 861.4200, 861.4200, -2328.9826, 2856.0253, -2323.8525, 2857.7670, 5.4177, 761.9900, 761.9900
